season,fbref_player,age,birth_year,nation,position,squad,competition,player_id,tm_match_method,tm_match_score,source_file
2021_2022,Jordan Torunarigha,23.0,1997,GER,DF,Hertha BSC,Bundesliga,227110,exact_name_birth_year,100,warehouse_2021
2021_2022,Kostas Tsimikas,25.0,1996,GRE,DF,Liverpool,Premier League,,none,83,warehouse_2021
2021_2022,Antonio Vacca,31.0,1990,ITA,MF,Venezia,Serie A,,none,79,warehouse_2021
2021_2022,Freddie Veseli,28.0,1992,ALB,DF,Salernitana,Serie A,,none,83,warehouse_2021
2021_2022,Burak Yılmaz,36.0,1985,TUR,FW,Lille,Ligue 1,,none,83,warehouse_2021
2021_2022,Nathan Young-Coombes,18.0,2003,ENG,MF,Brentford,Premier League,581679,exact_name_birth_year,100,warehouse_2021
2021_2022,Andre-Frank Zambo Anguissa,25.0,1995,CMR,MF,Napoli,Serie A,,none,70,warehouse_2021
2021_2022,Milan Đurić,31.0,1990,BIH,FW,Salernitana,Serie A,,none,70,warehouse_2021
2021_2022,Tomás Pina Isla,33.0,1987,ESP,MF,Alavés,Liga,,none,80,warehouse_2021
2021_2022,Isaac Price,17.0,2003,NIR,MF,Everton,Premier League,612749,exact_name_birth_year,100,warehouse_2021
2021_2022,Alejandro Primo,17.0,2004,ESP,GK,Levante,Liga,,none,73,warehouse_2021
2021_2022,Przemysław Płacheta,23.0,1998,POL,"FW,MF",Norwich City,Premier League,,none,77,warehouse_2021
2021_2022,Raúl,20.0,2000,ESP,"FW,DF",Betis,Liga,,none,60,warehouse_2021
2021_2022,Nico Ribaudo,20.0,2001,ESP,"MF,FW",Espanyol,Liga,,none,62,warehouse_2021
2021_2022,Rober,26.0,1995,ESP,DF,Levante,Liga,,none,67,warehouse_2021
2021_2022,Stian Rode Gregersen,26.0,1995,NOR,DF,Bordeaux,Ligue 1,,none,86,warehouse_2021
2021_2022,Rodri,21.0,2000,ESP,FW,Betis,Liga,,none,59,warehouse_2021
2021_2022,Óscar Rodríguez Arnaiz,23.0,1998,ESP,"MF,FW",Getafe,Liga,,none,81,warehouse_2021
2021_2022,Óscar Rodríguez Arnaiz,23.0,1998,ESP,"FW,MF",Sevilla,Liga,,none,81,warehouse_2021
2021_2022,Unai Ropero,19.0,2001,ESP,MF,Alavés,Liga,718029,exact_name_birth_year,100,warehouse_2021
2021_2022,Fabián Ruiz Peña,25.0,1996,ESP,MF,Napoli,Serie A,,none,81,warehouse_2021
2021_2022,Salvi,30.0,1991,ESP,"MF,FW",Cádiz,Liga,,none,60,warehouse_2021
2021_2022,Jesús Santiago,17.0,2004,ESP,MF,Valencia,Liga,,none,77,warehouse_2021
2021_2022,Joan Sastre Vanrell,24.0,1997,ESP,DF,Mallorca,Liga,,none,73,warehouse_2021
2021_2022,Valentino Scotta,19.0,2001,ESP,DF,Sevilla,Liga,,none,73,warehouse_2021
2021_2022,Javier Serrano,18.0,2003,ESP,MF,Atlético Madrid,Liga,668177,fuzzy_name_birth_year,92,warehouse_2021
2021_2022,Nicolás Serrano,18.0,2003,ESP,"MF,FW",Athletic Club,Liga,,none,89,warehouse_2021
2021_2022,Leo Skiri Østigård,21.0,1999,NOR,DF,Genoa,Serie A,,none,79,warehouse_2021
2021_2022,Łukasz Skorupski,30.0,1991,POL,GK,Bologna,Serie A,,none,58,warehouse_2021
2021_2022,Hugo Sotelo,17.0,2003,ESP,FW,Celta Vigo,Liga,892221,exact_name_birth_year,100,warehouse_2021
2021_2022,Marc Tenas,20.0,2001,ESP,"FW,MF",Alavés,Liga,628472,exact_name_birth_year,100,warehouse_2021
2021_2022,Kacper Urbanski,16.0,2004,POL,MF,Bologna,Serie A,699442,exact_name_birth_year,100,warehouse_2021
2021_2022,José Luis García Vayá,22.0,1998,ESP,MF,Levante,Liga,,none,63,warehouse_2021
2021_2022,Gabriel Veiga,19.0,2002,ESP,MF,Celta Vigo,Liga,906749,fuzzy_name_birth_year,96,warehouse_2021
2021_2022,Unai Vencedor Paris,20.0,2000,ESP,MF,Athletic Club,Liga,,none,81,warehouse_2021
2021_2022,Filip Đuričić,29.0,1992,SRB,"MF,FW",Sassuolo,Serie A,,none,69,warehouse_2021
2021_2022,Elba Rashani,28.0,1993,KVX,"FW,MF",Clermont Foot,Ligue 1,,none,89,warehouse_2021
2022_2023,George Abbott,16.0,2005,ENG,MF,Tottenham,Premier League,907215,exact_name_birth_year,100,warehouse_2022
2022_2023,Amar Ahmed,18.0,2004,SWE,FW,Troyes,Ligue 1,,none,73,warehouse_2022
2022_2023,Babatunde Akinsola,19.0,2003,NGA,FW,Valladolid,Liga,,none,88,warehouse_2022
2022_2023,Domingos André Ribeiro Almeida,22.0,2000,POR,MF,Valencia,Liga,,none,60,warehouse_2022
2022_2023,Éder Álvarez Balanta,29.0,1993,COL,"MF,FW",Schalke 04,Bundesliga,,none,75,warehouse_2022
2022_2023,Agustín Álvarez Martínez,21.0,2001,URU,"FW,MF",Sassuolo,Serie A,,none,77,warehouse_2022
2022_2023,Amath,26.0,1996,SEN,"MF,FW",Mallorca,Liga,,none,62,warehouse_2022
2022_2023,Samuel Amo-Ameyaw,16.0,2006,ENG,MF,Southampton,Premier League,933900,exact_name_birth_year,100,warehouse_2022
2022_2023,Valentin Atangana Edoa,16.0,2005,FRA,MF,Reims,Ligue 1,,none,87,warehouse_2022
2022_2023,Ezequiel Ávila,28.0,1994,ARG,"FW,MF",Osasuna,Liga,,none,69,warehouse_2022
2022_2023,Mehmet Aydin,20.0,2002,GER,"DF,FW",Schalke 04,Bundesliga,,none,83,warehouse_2022
2022_2023,Dominic Ballard,17.0,2005,ENG,"FW,MF",Southampton,Premier League,,none,85,warehouse_2022
2022_2023,Leandro Barreiro Martins,22.0,2000,LUX,MF,Mainz 05,Bundesliga,,none,80,warehouse_2022
2022_2023,Alberto Basso,18.0,2004,ITA,MF,Cremonese,Serie A,,none,81,warehouse_2022
2022_2023,Gil Bastião Dias,25.0,1996,POR,FW,Stuttgart,Bundesliga,,none,67,warehouse_2022
2022_2023,Victor Bernth Kristiansen,19.0,2002,DEN,DF,Leicester City,Premier League,,none,87,warehouse_2022
2022_2023,Owen Bevan,18.0,2003,WAL,DF,Bournemouth,Premier League,583990,exact_name_birth_year,100,warehouse_2022
2022_2023,Kouamé Botué,19.0,2002,BFA,"FW,MF",Ajaccio,Ligue 1,,none,64,warehouse_2022
2022_2023,Bilal Brahimi,22.0,2000,ALG,"FW,MF",Nice,Ligue 1,789094,exact_name_birth_year,100,warehouse_2022
2022_2023,Gleison Bremer,25.0,1997,BRA,DF,Juventus,Serie A,,none,73,warehouse_2022
2022_2023,Lewis Brunt,21.0,2000,ENG,DF,Leicester City,Premier League,533657,exact_name_birth_year,100,warehouse_2022
2022_2023,Emi Buendía,25.0,1996,ARG,"MF,FW",Aston Villa,Premier League,,none,81,warehouse_2022
2022_2023,Mohamed Camara,25.0,1997,GUI,MF,Roma,Serie A,426723,exact_name_birth_year,100,warehouse_2022
2022_2023,Chem Campbell,19.0,2002,WAL,"FW,MF",Wolves,Premier League,614603,exact_name_birth_year,100,warehouse_2022
2022_2023,Thomas Cannon,19.0,2002,IRL,FW,Everton,Premier League,,none,87,warehouse_2022
2022_2023,Igor Carioca,25.0,1996,BRA,DF,Lorient,Ligue 1,,none,64,warehouse_2022
2022_2023,Valentín Castellanos,23.0,1998,ARG,FW,Girona,Liga,,none,78,warehouse_2022
2022_2023,Julian Chabot,24.0,1998,GER,DF,Köln,Bundesliga,,none,77,warehouse_2022
2022_2023,Pape Cheikh Diop,24.0,1997,SEN,MF,Elche,Liga,,none,81,warehouse_2022
2022_2023,Bobby Clark,17.0,2005,ENG,MF,Liverpool,Premier League,712117,exact_name_birth_year,100,warehouse_2022
2022_2023,Alexandre Coeff,30.0,1992,FRA,DF,Auxerre,Ligue 1,89450,exact_name_birth_year,100,warehouse_2022
2022_2023,David Costa,21.0,2001,POR,"MF,FW",Lens,Ligue 1,,none,88,warehouse_2022
2022_2023,Matthew Craig,19.0,2003,SCO,MF,Tottenham,Premier League,633659,exact_name_birth_year,100,warehouse_2022
2022_2023,Braian Cufré,25.0,1996,ARG,DF,Mallorca,Liga,401521,exact_name_birth_year,100,warehouse_2022
2022_2023,Damien Da Silva,34.0,1988,FRA,DF,Lyon,Ligue 1,57370,exact_name_birth_year,100,warehouse_2022
2022_2023,Moanes Dabbur,30.0,1992,ISR,FW,Hoffenheim,Bundesliga,,none,80,warehouse_2022
2022_2023,Andréa Dacourt,17.0,2005,FRA,MF,Nice,Ligue 1,1072902,exact_name_birth_year,100,warehouse_2022
2022_2023,Juan David Cabal,21.0,2001,COL,DF,Hellas Verona,Serie A,,none,77,warehouse_2022
2022_2023,Mamadou Diakhon,16.0,2005,FRA,FW,Reims,Ligue 1,1054839,exact_name_birth_year,100,warehouse_2022
2022_2023,Ben Doak,16.0,2005,SCO,FW,Liverpool,Premier League,,none,70,warehouse_2022
2022_2023,Jordan Dongmo,21.0,2001,CMR,MF,Troyes,Ligue 1,,none,69,warehouse_2022
2022_2023,Kami Doyle,16.0,2005,ENG,MF,Southampton,Premier League,864480,exact_name_birth_year,100,warehouse_2022
2022_2023,Dion Drena Beljo,20.0,2002,CRO,FW,Augsburg,Bundesliga,,none,77,warehouse_2022
2022_2023,Mikael Ellertsson,20.0,2002,ISL,"MF,DF",Spezia,Serie A,,none,85,warehouse_2022
2022_2023,Emerson,23.0,1999,BRA,DF,Tottenham,Premier League,687347,exact_name_birth_year,100,warehouse_2022
2022_2023,Nicolás Ezequiel Fernández,22.0,2000,ARG,"MF,DF",Elche,Liga,,none,68,warehouse_2022
2022_2023,Mamadou Fall,19.0,2002,SEN,DF,Villarreal,Liga,,none,69,warehouse_2022
2022_2023,Cheikh Faye,23.0,1999,SEN,FW,Montpellier,Ligue 1,,none,75,warehouse_2022
2022_2023,Ohis Felix Uduokhai,24.0,1997,GER,DF,Augsburg,Bundesliga,,none,85,warehouse_2022
2022_2023,Pablo Galdames Millán,25.0,1996,CHI,MF,Cremonese,Serie A,,none,80,warehouse_2022
2022_2023,Idrissa Gana Gueye,32.0,1989,SEN,MF,Everton,Premier League,,none,84,warehouse_2022
2022_2023,Silvère Ganvoula M'Boussy,26.0,1996,CGO,"FW,MF",Bochum,Bundesliga,,none,78,warehouse_2022
2022_2023,Toti Gomes,23.0,1999,POR,DF,Wolves,Premier League,,none,70,warehouse_2022
2022_2023,Carlos Gruezo,27.0,1995,ECU,MF,Augsburg,Bundesliga,189475,exact_name_birth_year,100,warehouse_2022
2022_2023,Darko Gyabi,18.0,2004,ENG,FW,Leeds United,Premier League,663264,exact_name_birth_year,100,warehouse_2022
2022_2023,Luke Harris,17.0,2005,WAL,"MF,FW",Fulham,Premier League,817612,exact_name_birth_year,100,warehouse_2022
2022_2023,Henrique,28.0,1994,BRA,"DF,FW",Lyon,Ligue 1,,none,73,warehouse_2022
2022_2023,Jack Hinshelwood,17.0,2005,ENG,FW,Brighton,Premier League,867688,exact_name_birth_year,100,warehouse_2022
2022_2023,Joseph Hodge,19.0,2002,IRL,MF,Wolves,Premier League,,none,86,warehouse_2022
2022_2023,Omari Hutchinson,18.0,2003,ENG,FW,Chelsea,Premier League,741238,exact_name_birth_year,100,warehouse_2022
2022_2023,Pierre Højbjerg,26.0,1995,DEN,MF,Tottenham,Premier League,,none,83,warehouse_2022
2022_2023,Antonio Iervolino,19.0,2003,ITA,MF,Salernitana,Serie A,,none,89,warehouse_2022
2022_2023,Igor,24.0,1998,BRA,DF,Fiorentina,Serie A,,none,57,warehouse_2022
2022_2023,Luis Javier Suárez,24.0,1997,COL,FW,Almería,Liga,,none,76,warehouse_2022
2022_2023,Luis Javier Suárez,24.0,1997,COL,FW,Marseille,Ligue 1,,none,76,warehouse_2022
2022_2023,Eli Junior Kroupi,16.0,2006,FRA,"FW,MF",Lorient,Ligue 1,,none,87,warehouse_2022
2022_2023,Hamed Junior Traorè,22.0,2000,CIV,"FW,MF",Bournemouth,Premier League,,none,77,warehouse_2022
2022_2023,Hamed Junior Traorè,22.0,2000,CIV,"MF,FW",Sassuolo,Serie A,,none,77,warehouse_2022
2022_2023,Mathias Jørgensen,32.0,1990,DEN,DF,Brentford,Premier League,,none,60,warehouse_2022
2022_2023,Justin-Noël Kalumba,17.0,2004,FRA,DF,Angers,Ligue 1,,none,85,warehouse_2022
2022_2023,Silas Katompa,23.0,1998,COD,"FW,MF",Stuttgart,Bundesliga,,none,67,warehouse_2022
2022_2023,Kévin Keben Biakolo,18.0,2004,CMR,DF,Toulouse,Ligue 1,,none,73,warehouse_2022
2022_2023,Max Kilman,25.0,1997,ENG,DF,Wolves,Premier League,,none,74,warehouse_2022
2022_2023,Cheick Konaté,18.0,2004,MLI,DF,Clermont Foot,Ligue 1,,none,81,warehouse_2022
2022_2023,Boubakar Kouyaté,25.0,1997,MLI,DF,Montpellier,Ligue 1,,none,71,warehouse_2022
2022_2023,Max Kruse,34.0,1988,GER,"MF,FW",Wolfsburg,Bundesliga,36182,exact_name_birth_year,100,warehouse_2022
2022_2023,Alou Kuol,21.0,2000,AUS,FW,Stuttgart,Bundesliga,,none,60,warehouse_2022
2022_2023,Daniel Kyereh,26.0,1996,GHA,"MF,FW",Freiburg,Bundesliga,,none,84,warehouse_2022
2022_2023,Mohamed Lamine Bayo,24.0,1998,GUI,"FW,MF",Lille,Ligue 1,,none,77,warehouse_2022
2022_2023,Jeremías Ledesma,29.0,1993,ARG,GK,Cádiz,Liga,,none,62,warehouse_2022
2022_2023,Dexter Lembikisa,18.0,2003,JAM,DF,Wolves,Premier League,712099,exact_name_birth_year,100,warehouse_2022
2022_2023,Valentino Livramento,19.0,2002,ENG,"DF,FW",Southampton,Premier League,,none,86,warehouse_2022
2022_2023,Andrey Lunyov,30.0,1991,RUS,GK,Leverkusen,Bundesliga,,none,88,warehouse_2022
2022_2023,Gabriel Magalhães,24.0,1997,BRA,DF,Arsenal,Premier League,,none,69,warehouse_2022
2022_2023,Hianga Mananga Mbock,22.0,1999,FRA,MF,Brest,Ligue 1,,none,71,warehouse_2022
2022_2023,Mariano,28.0,1993,DOM,FW,Real Madrid,Liga,,none,74,warehouse_2022
2022_2023,Keke Maximilian Topp,18.0,2004,GER,FW,Schalke 04,Bundesliga,,none,68,warehouse_2022
2022_2023,Mamadou Mbaye,24.0,1998,SEN,DF,Cádiz,Liga,,none,77,warehouse_2022
2022_2023,Memphis,28.0,1994,NED,FW,Atlético Madrid,Liga,,none,70,warehouse_2022
2022_2023,Memphis,28.0,1994,NED,FW,Barcelona,Liga,,none,70,warehouse_2022
2022_2023,Yıldırım Mert Çetin,25.0,1997,TUR,DF,Lecce,Serie A,,none,69,warehouse_2022
2022_2023,Lewis Miley,16.0,2006,ENG,MF,Newcastle Utd,Premier League,922769,exact_name_birth_year,100,warehouse_2022
2022_2023,Andrew Moran,18.0,2003,IRL,FW,Brighton,Premier League,724537,exact_name_birth_year,100,warehouse_2022
2022_2023,Divin Mubama,17.0,2004,ENG,FW,West Ham,Premier League,670848,exact_name_birth_year,100,warehouse_2022
2022_2023,Enock Mwepu,24.0,1998,ZAM,"FW,MF",Brighton,Premier League,490307,exact_name_birth_year,100,warehouse_2022
2022_2023,Joakim Mæhle,25.0,1997,DEN,"DF,MF",Atalanta,Serie A,,none,67,warehouse_2022
2022_2023,Obite N'Dicka,22.0,1999,CIV,DF,Eint Frankfurt,Bundesliga,,none,62,warehouse_2022
2022_2023,Nathan N'Goumou,22.0,2000,FRA,FW,Toulouse,Ligue 1,,none,67,warehouse_2022
2022_2023,Nathan N'Goumou,22.0,2000,FRA,FW,Gladbach,Bundesliga,,none,67,warehouse_2022
2022_2023,Michel Ndary Adopo,22.0,2000,FRA,"MF,DF",Torino,Serie A,,none,80,warehouse_2022
2022_2023,Samuel Ntanda,17.0,2005,BEL,MF,Sampdoria,Serie A,641036,exact_name_birth_year,100,warehouse_2022
2022_2023,Ethan Nwaneri,15.0,2007,ENG,FW,Arsenal,Premier League,890719,exact_name_birth_year,100,warehouse_2022
2022_2023,Lewis O'Brien,23.0,1998,ENG,MF,Nott'ham Forest,Premier League,560694,exact_name_birth_year,100,warehouse_2022
2022_2023,Odeluga Offiah,19.0,2002,ENG,DF,Brighton,Premier League,567597,exact_name_birth_year,100,warehouse_2022
2022_2023,Marios Oikonomou,29.0,1992,GRE,DF,Sampdoria,Serie A,,none,59,warehouse_2022
2022_2023,Finn Ole Becker,22.0,2000,GER,MF,Hoffenheim,Bundesliga,,none,85,warehouse_2022
2022_2023,Lucas Oliveira Rosa,22.0,2000,BRA,DF,Valladolid,Liga,,none,69,warehouse_2022
2022_2023,David Ozoh,17.0,2005,ENG,FW,Crystal Palace,Premier League,865993,exact_name_birth_year,100,warehouse_2022
2022_2023,Emerson Palmieri,27.0,1994,ITA,DF,West Ham,Premier League,,none,65,warehouse_2022
2022_2023,Ángel Alarcón,18.0,2004,ESP,"FW,MF",Barcelona,Liga,646739,exact_name_birth_year,100,warehouse_2022
2022_2023,Alejandro Alfaro,20.0,2002,ESP,MF,Elche,Liga,720488,exact_name_birth_year,100,warehouse_2022
2022_2023,Josep Antoni Gayá,22.0,2000,ESP,"DF,MF",Mallorca,Liga,,none,74,warehouse_2022
2022_2023,José Antonio,18.0,2004,ESP,"MF,DF",Cádiz,Liga,,none,72,warehouse_2022
2022_2023,Ricard Artero,19.0,2003,ESP,"MF,FW",Girona,Liga,906025,exact_name_birth_year,100,warehouse_2022
2022_2023,Srđan Babić,26.0,1996,SRB,DF,Almería,Liga,,none,70,warehouse_2022
2022_2023,Cala,32.0,1989,ESP,DF,Cádiz,Liga,,none,62,warehouse_2022
2022_2023,Isaac Carcelen,29.0,1993,ESP,DF,Cádiz,Liga,,none,85,warehouse_2022
2022_2023,Carmona,20.0,2002,ESP,"MF,DF",Elche,Liga,,none,67,warehouse_2022
2022_2023,Carmona,20.0,2002,ESP,DF,Sevilla,Liga,,none,67,warehouse_2022
2022_2023,Jonny Castro,28.0,1994,ESP,DF,Wolves,Premier League,,none,62,warehouse_2022
2022_2023,Catena,27.0,1994,ESP,DF,Rayo Vallecano,Liga,,none,60,warehouse_2022
2022_2023,Emil Ceide,20.0,2001,NOR,FW,Sassuolo,Serie A,,none,74,warehouse_2022
2022_2023,Álex Centelles,24.0,1997,ESP,DF,Almería,Liga,,none,71,warehouse_2022
2022_2023,Copete,22.0,1999,ESP,DF,Mallorca,Liga,,none,71,warehouse_2022
2022_2023,Juan Cruz Armada,30.0,1992,ESP,DF,Osasuna,Liga,,none,72,warehouse_2022
2022_2023,Curro,26.0,1996,ESP,MF,Almería,Liga,,none,56,warehouse_2022
2022_2023,Djené,30.0,1991,TOG,DF,Getafe,Liga,,none,56,warehouse_2022
2022_2023,Fernando,32.0,1990,ESP,GK,Almería,Liga,,none,73,warehouse_2022
2022_2023,Salvador Ferrer,24.0,1998,ESP,DF,Spezia,Serie A,,none,89,warehouse_2022
2022_2023,Przemysław Frankowski,27.0,1995,POL,"DF,MF",Lens,Ligue 1,,none,86,warehouse_2022
2022_2023,Aleix Garrido,18.0,2004,ESP,FW,Barcelona,Liga,709966,exact_name_birth_year,100,warehouse_2022
2022_2023,Óscar Gil,25.0,1997,ESP,DF,Espanyol,Liga,,none,67,warehouse_2022
2022_2023,Álvaro Giménez,31.0,1991,ESP,FW,Cádiz,Liga,57935,exact_name_birth_year,100,warehouse_2022
2022_2023,Iglesias,24.0,1998,ESP,"DF,MF",Getafe,Liga,,none,76,warehouse_2022
2022_2023,Isco,30.0,1992,ESP,"MF,FW",Sevilla,Liga,85288,exact_name_birth_year,100,warehouse_2022
2022_2023,Diego Iturralde,19.0,2003,ESP,DF,Sevilla,Liga,,none,64,warehouse_2022
2022_2023,Kiké,32.0,1989,ESP,FW,Osasuna,Liga,,none,53,warehouse_2022
2022_2023,Mateusz Klich,32.0,1990,POL,"MF,FW",Leeds United,Premier League,92738,exact_name_birth_year,100,warehouse_2022
2022_2023,Anthony Lozano,29.0,1993,HON,FW,Cádiz,Liga,,none,74,warehouse_2022
2022_2023,José Luis Gayà,27.0,1995,ESP,DF,Valencia,Liga,,none,78,warehouse_2022
2022_2023,Jon Magunacelaya,22.0,2000,ESP,"MF,FW",Real Sociedad,Liga,,none,65,warehouse_2022
2022_2023,Diego Méndez,18.0,2003,ESP,MF,Rayo Vallecano,Liga,932349,exact_name_birth_year,100,warehouse_2022
2022_2023,Pablo Muñoz,18.0,2003,ESP,MF,Rayo Vallecano,Liga,1045767,exact_name_birth_year,100,warehouse_2022
2022_2023,Nacho,32.0,1990,ESP,DF,Real Madrid,Liga,,none,50,warehouse_2022
2022_2023,Fernando Niño,21.0,2000,ESP,"MF,FW",Villarreal,Liga,,none,76,warehouse_2022
2022_2023,Olasagasti,21.0,2000,ESP,"MF,DF",Real Sociedad,Liga,,none,67,warehouse_2022
2022_2023,Isaac Palazón Camacho,27.0,1994,ESP,"FW,MF",Rayo Vallecano,Liga,,none,62,warehouse_2022
2022_2023,Moises Parra Gutierrez,20.0,2002,ESP,FW,Getafe,Liga,,none,67,warehouse_2022
2022_2023,Pascu,19.0,2003,ESP,"DF,FW",Villarreal,Liga,,none,56,warehouse_2022
2022_2023,Jordan Pefok,26.0,1996,USA,FW,Union Berlin,Bundesliga,,none,73,warehouse_2022
2022_2023,Pepín,25.0,1996,EQG,MF,Monza,Serie A,,none,89,warehouse_2022
2022_2023,Juan Perea,22.0,2000,COL,FW,Stuttgart,Bundesliga,,none,80,warehouse_2022
2022_2023,Cameron Peupion,19.0,2002,AUS,MF,Brighton,Premier League,703626,exact_name_birth_year,100,warehouse_2022
2022_2023,Andrea Ranocchia,34.0,1988,ITA,DF,Monza,Serie A,44327,exact_name_birth_year,100,warehouse_2022
2022_2023,Bobby Reid,29.0,1993,JAM,"FW,DF",Fulham,Premier League,,none,70,warehouse_2022
2022_2023,Gio Reyna,19.0,2002,USA,"FW,MF",Dortmund,Bundesliga,,none,78,warehouse_2022
2022_2023,Alexsandro Ribeiro,22.0,1999,BRA,DF,Lille,Ligue 1,,none,74,warehouse_2022
2022_2023,Franck Ribéry,39.0,1983,FRA,MF,Salernitana,Serie A,22068,exact_name_birth_year,100,warehouse_2022
2022_2023,Connor Ronan,24.0,1998,IRL,MF,Wolves,Premier League,337787,exact_name_birth_year,100,warehouse_2022
2022_2023,Kays Ruiz,19.0,2002,FRA,MF,Auxerre,Ligue 1,,none,78,warehouse_2022
2022_2023,Frederik Rønnow,29.0,1992,DEN,GK,Union Berlin,Bundesliga,,none,87,warehouse_2022
2022_2023,Mama Samba Baldé,26.0,1995,GNB,FW,Troyes,Ligue 1,,none,77,warehouse_2022
2022_2023,Caio Henrique Oliveira Silva,25.0,1997,BRA,DF,Monaco,Ligue 1,,none,63,warehouse_2022
2022_2023,Arnaud Souquet,30.0,1992,FRA,"DF,FW",Montpellier,Ligue 1,111058,exact_name_birth_year,100,warehouse_2022
2022_2023,Vinicius Souza,23.0,1999,BRA,MF,Espanyol,Liga,,none,83,warehouse_2022
2022_2023,Kostas Stafylidis,28.0,1993,GRE,"DF,MF",Bochum,Bundesliga,,none,85,warehouse_2022
2022_2023,Jay Stansfield,19.0,2002,ENG,FW,Fulham,Premier League,696346,exact_name_birth_year,100,warehouse_2022
2022_2023,Souleymane Touré,19.0,2003,FRA,DF,Marseille,Ligue 1,,none,65,warehouse_2022
2022_2023,Souleymane Touré,19.0,2003,FRA,DF,Auxerre,Ligue 1,,none,65,warehouse_2022
2022_2023,Kostas Tsimikas,26.0,1996,GRE,DF,Liverpool,Premier League,,none,83,warehouse_2022
2022_2023,Harvey White,20.0,2001,ENG,MF,Tottenham,Premier League,581598,exact_name_birth_year,100,warehouse_2022
2022_2023,Illia Zabarnyi,19.0,2002,UKR,DF,Bournemouth,Premier League,,none,89,warehouse_2022
2022_2023,Andre-Frank Zambo Anguissa,26.0,1995,CMR,MF,Napoli,Serie A,,none,70,warehouse_2022
2022_2023,Milan Đurić,32.0,1990,BIH,FW,Hellas Verona,Serie A,,none,70,warehouse_2022
2022_2023,Francisco Perez,19.0,2002,ESP,"FW,MF",Valencia,Liga,,none,80,warehouse_2022
2022_2023,Gerard Piqué,35.0,1987,ESP,DF,Barcelona,Liga,18944,exact_name_birth_year,100,warehouse_2022
2022_2023,Łukasz Poręba,22.0,2000,POL,MF,Lens,Ligue 1,,none,58,warehouse_2022
2022_2023,Alejandro Pozo Pozo,23.0,1999,ESP,DF,Almería,Liga,,none,65,warehouse_2022
2022_2023,Isaac Price,18.0,2003,NIR,MF,Everton,Premier League,612749,exact_name_birth_year,100,warehouse_2022
2022_2023,Ivan Radovanović,33.0,1988,SRB,"MF,DF",Salernitana,Serie A,46105,exact_name_birth_year,100,warehouse_2022
2022_2023,Alejandro Revuelta Montero,22.0,2000,ESP,DF,Getafe,Liga,,none,70,warehouse_2022
2022_2023,Nico Ribaudo,21.0,2001,ESP,"MF,FW",Espanyol,Liga,,none,62,warehouse_2022
