player_id,player_name,fbref_player,age,birth_year,nation,position,position_group,squad,competition,foot,height_in_cm,market_value_eur,highest_market_value_in_eur,valuation_date,tm_match_method,tm_match_score,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Sh,SoT,KP,PPA,Tkl,TklW,Int,Tkl+Int,Blocks,Clr,Err,Touches,Carries,Mis,Dis,Rec,Recov,Won,Lost,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,PPA_per90,Tkl_per90,TklW_per90,Int_per90,Tkl+Int_per90,Blocks_per90,Clr_per90,Touches_per90,Carries_per90,Mis_per90,Dis_per90,Rec_per90,Recov_per90
346707,Sean Longstaff,Sean Longstaff,26.0,1997,eng ENG,MF,MF,Newcastle Utd,Premier League,right,187.0,20000000,25000000,2025-05-30,exact_name_birth_year,100,25.0,8.0,798.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.8,4.0,40.0,22.0,6.0,1.0,4.0,1.0,27.0,16.0,7.0,34.0,12.0,8.0,0.0,434.0,248.0,9.0,7.0,308.0,31.0,7.0,9.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.06741573033707865,0.02247191011235955,0.0898876404494382,0.449438202247191,4.4943820224719095,2.4719101123595504,0.6741573033707865,0.11235955056179775,0.449438202247191,0.11235955056179775,3.033707865168539,1.797752808988764,0.7865168539325842,3.8202247191011236,1.348314606741573,0.898876404494382,48.764044943820224,27.865168539325843,1.0112359550561798,0.7865168539325842,34.60674157303371,3.4831460674157304
338629,Sebastiaan Bornauw,Sebastiaan Bornauw,25.0,1999,be BEL,DF,DF,Wolfsburg,Bundesliga,right,191.0,6000000,14000000,2025-06-05,exact_name_birth_year,100,15.0,8.0,788.0,8.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.2,1.2,0.5,1.7,3.0,21.0,1.0,8.0,3.0,1.0,2.0,9.0,6.0,12.0,21.0,3.0,36.0,0.0,428.0,206.0,2.0,1.0,230.0,28.0,36.0,4.0,0.22727272727272727,0.11363636363636363,0.3409090909090909,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.056818181818181816,0.19318181818181815,0.3409090909090909,2.3863636363636362,0.11363636363636363,0.9090909090909091,0.3409090909090909,0.11363636363636363,0.22727272727272727,1.0227272727272727,0.6818181818181818,1.3636363636363635,2.3863636363636362,0.3409090909090909,4.090909090909091,48.63636363636363,23.409090909090907,0.22727272727272727,0.11363636363636363,26.136363636363633,3.1818181818181817
579928,Sebastian Nanasi,Sebastian Nanasi,22.0,2002,se SWE,"MF,FW",MF,Strasbourg,Ligue 1,right,178.0,18000000,18000000,2025-06-03,exact_name_birth_year,100,31.0,26.0,2107.0,23.4,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,6.5,6.5,4.9,11.4,53.0,126.0,127.0,28.0,12.0,37.0,39.0,20.0,13.0,7.0,27.0,13.0,18.0,0.0,992.0,557.0,20.0,15.0,690.0,71.0,3.0,14.0,0.25641025641025644,0.17094017094017094,0.4273504273504274,0.25641025641025644,0.2777777777777778,0.2777777777777778,0.20940170940170943,0.4871794871794872,2.264957264957265,5.384615384615385,5.427350427350428,1.1965811965811965,0.5128205128205129,1.5811965811965814,1.6666666666666667,0.8547008547008548,0.5555555555555556,0.29914529914529914,1.153846153846154,0.5555555555555556,0.7692307692307693,42.3931623931624,23.803418803418804,0.8547008547008548,0.6410256410256411,29.48717948717949,3.0341880341880345
345458,Sebastian Walukiewicz,Sebastian Walukiewicz,24.0,2000,pl POL,DF,DF,Torino / Empoli,Serie A,right,188.0,4500000,10000000,2025-06-17,exact_name_birth_year,100,31.0,22.0,1841.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.4,0.7999999999999999,27.0,88.0,34.0,6.0,1.0,5.0,15.0,39.0,20.0,19.0,58.0,13.0,75.0,0.0,1202.0,589.0,11.0,5.0,727.0,58.0,28.0,9.0,0.0,0.0,0.0,0.0,0.01951219512195122,0.01951219512195122,0.01951219512195122,0.03902439024390244,1.3170731707317074,4.2926829268292686,1.6585365853658536,0.2926829268292683,0.04878048780487805,0.24390243902439024,0.7317073170731707,1.9024390243902438,0.975609756097561,0.926829268292683,2.8292682926829267,0.6341463414634146,3.658536585365854,58.63414634146341,28.73170731707317,0.5365853658536586,0.24390243902439024,35.46341463414634,2.8292682926829267
538918,Sebastiano Esposito,Sebastiano Esposito,22.0,2002,it ITA,"FW,MF",FW,Empoli,Serie A,right,183.0,8500000,10000000,2025-06-17,exact_name_birth_year,100,33.0,27.0,2331.0,25.9,8.0,0.0,8.0,7.0,1.0,2.0,1.0,0.0,5.7,4.2,2.1,6.3,31.0,93.0,106.0,59.0,19.0,36.0,31.0,57.0,29.0,12.0,69.0,41.0,14.0,0.0,1081.0,565.0,88.0,50.0,712.0,106.0,26.0,17.0,0.3088803088803089,0.0,0.3088803088803089,0.2702702702702703,0.2200772200772201,0.16216216216216217,0.08108108108108109,0.24324324324324326,1.196911196911197,3.590733590733591,4.0926640926640925,2.2779922779922783,0.7335907335907337,1.38996138996139,1.196911196911197,2.200772200772201,1.1196911196911197,0.46332046332046334,2.664092664092664,1.5830115830115832,0.5405405405405406,41.73745173745174,21.814671814671815,3.397683397683398,1.9305019305019306,27.490347490347492,4.0926640926640925
278531,Sebastiano Luperto,Sebastiano Luperto,27.0,1996,it ITA,DF,DF,Cagliari,Serie A,left,191.0,4000000,5000000,2025-06-17,exact_name_birth_year,100,36.0,36.0,3240.0,36.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,2.2,2.2,1.3,3.4,22.0,96.0,11.0,21.0,5.0,8.0,6.0,48.0,27.0,33.0,81.0,12.0,161.0,1.0,1913.0,1060.0,12.0,3.0,1190.0,139.0,61.0,10.0,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.061111111111111116,0.061111111111111116,0.036111111111111115,0.09444444444444444,0.6111111111111112,2.6666666666666665,0.3055555555555556,0.5833333333333334,0.1388888888888889,0.2222222222222222,0.16666666666666666,1.3333333333333333,0.75,0.9166666666666666,2.25,0.3333333333333333,4.472222222222222,53.138888888888886,29.444444444444443,0.3333333333333333,0.08333333333333333,33.05555555555556,3.861111111111111
182893,Seko Fofana,Seko Fofana,29.0,1995,ci CIV,MF,MF,Rennes,Ligue 1,right,185.0,10000000,32000000,2025-06-03,exact_name_birth_year,100,16.0,9.0,844.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,1.2,2.9,32.0,72.0,38.0,24.0,6.0,13.0,13.0,11.0,7.0,7.0,18.0,5.0,7.0,0.0,640.0,394.0,9.0,6.0,514.0,42.0,7.0,5.0,0.10638297872340426,0.10638297872340426,0.2127659574468085,0.10638297872340426,0.19148936170212766,0.19148936170212766,0.1276595744680851,0.30851063829787234,3.404255319148936,7.659574468085106,4.042553191489362,2.553191489361702,0.6382978723404255,1.3829787234042552,1.3829787234042552,1.1702127659574468,0.7446808510638298,0.7446808510638298,1.9148936170212765,0.5319148936170213,0.7446808510638298,68.08510638297872,41.91489361702128,0.9574468085106382,0.6382978723404255,54.680851063829785,4.468085106382978
377219,Selim Amallah,Selim Amallah,27.0,1996,ma MAR,MF,MF,Valladolid,Liga,right,185.0,1600000,7000000,2025-06-09,exact_name_birth_year,100,24.0,18.0,1376.0,15.3,3.0,1.0,4.0,2.0,1.0,1.0,6.0,0.0,3.5,2.7,1.1,3.8,24.0,57.0,27.0,21.0,7.0,13.0,11.0,30.0,18.0,14.0,44.0,9.0,5.0,1.0,607.0,308.0,35.0,25.0,353.0,73.0,5.0,8.0,0.19607843137254902,0.06535947712418301,0.26143790849673204,0.13071895424836602,0.22875816993464052,0.17647058823529413,0.07189542483660132,0.2483660130718954,1.5686274509803921,3.725490196078431,1.7647058823529411,1.3725490196078431,0.45751633986928103,0.8496732026143791,0.7189542483660131,1.9607843137254901,1.1764705882352942,0.9150326797385621,2.8758169934640523,0.5882352941176471,0.32679738562091504,39.673202614379086,20.130718954248366,2.287581699346405,1.6339869281045751,23.0718954248366,4.771241830065359
338668,Senne Lynen,Senne Lynen,25.0,1999,be BEL,MF,MF,Werder Bremen,Bundesliga,right,185.0,9000000,10000000,2025-06-05,exact_name_birth_year,100,32.0,32.0,2733.0,30.4,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.1,1.1,0.6,1.7,9.0,91.0,28.0,24.0,3.0,8.0,15.0,72.0,39.0,65.0,137.0,16.0,75.0,5.0,1717.0,849.0,35.0,15.0,959.0,191.0,25.0,30.0,0.0,0.03289473684210526,0.03289473684210526,0.0,0.03618421052631579,0.03618421052631579,0.019736842105263157,0.05592105263157895,0.2960526315789474,2.993421052631579,0.9210526315789475,0.7894736842105263,0.09868421052631579,0.2631578947368421,0.493421052631579,2.368421052631579,1.2828947368421053,2.138157894736842,4.506578947368421,0.5263157894736842,2.4671052631578947,56.48026315789474,27.92763157894737,1.1513157894736843,0.493421052631579,31.54605263157895,6.282894736842105
903693,Senny Mayulu,Senny Mayulu,18.0,2006,fr FRA,MF,MF,Paris S-G,Ligue 1,both,183.0,15000000,40000000,2025-06-03,exact_name_birth_year,100,20.0,8.0,808.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.9,2.9,2.1,4.9,29.0,46.0,56.0,25.0,8.0,12.0,14.0,25.0,16.0,5.0,30.0,12.0,12.0,0.0,592.0,341.0,21.0,21.0,438.0,32.0,1.0,6.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3222222222222222,0.3222222222222222,0.23333333333333334,0.5444444444444445,3.2222222222222223,5.111111111111111,6.222222222222222,2.7777777777777777,0.8888888888888888,1.3333333333333333,1.5555555555555556,2.7777777777777777,1.7777777777777777,0.5555555555555556,3.3333333333333335,1.3333333333333333,1.3333333333333333,65.77777777777777,37.888888888888886,2.3333333333333335,2.3333333333333335,48.666666666666664,3.5555555555555554
541231,Sepp van den Berg,Sepp van den Berg,22.0,2001,nl NED,DF,DF,Brentford,Premier League,right,192.0,22000000,28000000,2025-05-30,exact_name_birth_year,100,31.0,29.0,2586.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.8,2.8,12.0,79.0,28.0,20.0,6.0,6.0,3.0,39.0,24.0,21.0,60.0,7.0,134.0,3.0,1605.0,737.0,15.0,7.0,917.0,97.0,94.0,10.0,0.0,0.0,0.0,0.0,0.06968641114982578,0.06968641114982578,0.027874564459930317,0.09756097560975609,0.4181184668989547,2.7526132404181185,0.975609756097561,0.6968641114982579,0.20905923344947736,0.20905923344947736,0.10452961672473868,1.3588850174216027,0.8362369337979094,0.7317073170731707,2.0905923344947737,0.24390243902439024,4.668989547038327,55.923344947735195,25.679442508710803,0.5226480836236934,0.24390243902439024,31.951219512195124,3.3797909407665507
159471,Serge Gnabry,Serge Gnabry,29.0,1995,de GER,"FW,MF",FW,Bayern Munich,Bundesliga,right,176.0,22000000,90000000,2025-06-05,exact_name_birth_year,100,27.0,13.0,1242.0,13.8,7.0,5.0,12.0,7.0,0.0,1.0,0.0,0.0,7.5,6.8,5.1,11.9,44.0,48.0,149.0,48.0,17.0,24.0,21.0,20.0,11.0,6.0,26.0,14.0,9.0,0.0,758.0,468.0,25.0,7.0,581.0,47.0,4.0,4.0,0.5072463768115941,0.36231884057971014,0.8695652173913043,0.5072463768115941,0.5434782608695652,0.49275362318840576,0.3695652173913043,0.8623188405797101,3.1884057971014492,3.4782608695652173,10.797101449275361,3.4782608695652173,1.2318840579710144,1.7391304347826086,1.5217391304347825,1.4492753623188406,0.7971014492753623,0.43478260869565216,1.8840579710144927,1.0144927536231882,0.6521739130434783,54.927536231884055,33.91304347826087,1.8115942028985506,0.5072463768115941,42.10144927536232,3.4057971014492754
466801,Sergi Altimira,Sergi Altimira,22.0,2001,es ESP,MF,MF,Betis,Liga,right,188.0,2500000,3000000,,exact_name_birth_year,100,32.0,22.0,1972.0,21.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.7,1.6,1.7,3.3,25.0,99.0,30.0,21.0,4.0,22.0,13.0,61.0,37.0,24.0,85.0,17.0,43.0,3.0,1521.0,908.0,27.0,21.0,1064.0,117.0,11.0,24.0,0.0,0.04566210045662101,0.04566210045662101,0.0,0.07762557077625572,0.07305936073059362,0.07762557077625572,0.1506849315068493,1.1415525114155252,4.52054794520548,1.3698630136986303,0.9589041095890412,0.18264840182648404,1.0045662100456623,0.5936073059360731,2.7853881278538815,1.6894977168949772,1.0958904109589043,3.8812785388127855,0.7762557077625571,1.9634703196347034,69.45205479452055,41.461187214611876,1.2328767123287672,0.9589041095890412,48.58447488584475,5.342465753424658
678406,Sergi Cardona,Sergi Cardona,25.0,1999,es ESP,DF,DF,Villarreal,Liga,both,186.0,10000000,10000000,2025-06-09,exact_name_birth_year,100,35.0,34.0,2945.0,32.7,1.0,7.0,8.0,1.0,0.0,0.0,11.0,0.0,2.4,2.4,5.8,8.2,52.0,77.0,198.0,20.0,6.0,45.0,46.0,71.0,48.0,40.0,111.0,39.0,122.0,1.0,1842.0,813.0,24.0,11.0,952.0,131.0,41.0,30.0,0.030581039755351678,0.21406727828746175,0.24464831804281342,0.030581039755351678,0.07339449541284403,0.07339449541284403,0.17737003058103973,0.25076452599388377,1.5902140672782874,2.3547400611620795,6.055045871559632,0.6116207951070336,0.18348623853211007,1.3761467889908257,1.4067278287461773,2.171253822629969,1.4678899082568806,1.2232415902140672,3.3944954128440363,1.1926605504587156,3.730886850152905,56.330275229357795,24.862385321100916,0.7339449541284403,0.33639143730886845,29.1131498470948,4.00611620795107
142021,Sergi Darder,Sergi Darder,30.0,1993,es ESP,"MF,FW",MF,Mallorca,Liga,right,180.0,4000000,16000000,2025-06-09,exact_name_birth_year,100,38.0,34.0,2744.0,30.5,2.0,6.0,8.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,3.7,5.8,37.0,142.0,83.0,36.0,9.0,54.0,33.0,40.0,26.0,16.0,56.0,25.0,23.0,1.0,1558.0,911.0,36.0,30.0,1030.0,122.0,13.0,29.0,0.06557377049180328,0.19672131147540983,0.26229508196721313,0.06557377049180328,0.06885245901639345,0.06885245901639345,0.12131147540983607,0.1901639344262295,1.2131147540983607,4.655737704918033,2.721311475409836,1.180327868852459,0.29508196721311475,1.7704918032786885,1.0819672131147542,1.3114754098360655,0.8524590163934426,0.5245901639344263,1.8360655737704918,0.819672131147541,0.7540983606557377,51.08196721311475,29.868852459016395,1.180327868852459,0.9836065573770492,33.77049180327869,4.0
92947,Sergi Gómez,Sergi Gómez,32.0,1992,es ESP,DF,DF,Espanyol,Liga,right,185.0,2000000,10000000,,exact_name_birth_year,100,12.0,6.0,664.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,0.0,8.0,1.0,2.0,1.0,0.0,0.0,8.0,5.0,7.0,15.0,1.0,38.0,0.0,419.0,222.0,1.0,0.0,292.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,0.040540540540540536,0.040540540540540536,0.0,0.040540540540540536,0.0,1.081081081081081,0.13513513513513511,0.27027027027027023,0.13513513513513511,0.0,0.0,1.081081081081081,0.6756756756756757,0.9459459459459459,2.0270270270270268,0.13513513513513511,5.135135135135135,56.62162162162162,30.0,0.13513513513513511,0.0,39.45945945945946,2.0270270270270268
85370,Sergi Roberto,Sergi Roberto,32.0,1992,es ESP,MF,MF,Como,Serie A,right,178.0,1500000,60000000,2025-06-17,exact_name_birth_year,100,13.0,8.0,696.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.7,1.4,10.0,36.0,19.0,6.0,1.0,15.0,6.0,14.0,8.0,9.0,23.0,10.0,14.0,0.0,582.0,340.0,14.0,5.0,429.0,48.0,7.0,2.0,0.0,0.12987012987012986,0.12987012987012986,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181818,1.2987012987012987,4.675324675324675,2.4675324675324677,0.7792207792207793,0.12987012987012986,1.948051948051948,0.7792207792207793,1.8181818181818181,1.0389610389610389,1.1688311688311688,2.987012987012987,1.2987012987012987,1.8181818181818181,75.58441558441558,44.15584415584416,1.8181818181818181,0.6493506493506493,55.714285714285715,6.233766233766234
355627,Sergio Akieme,Sergio Akieme,26.0,1997,es ESP,DF,DF,Reims,Ligue 1,left,175.0,7000000,9000000,,exact_name_birth_year,100,30.0,29.0,2523.0,28.0,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.5,1.5,2.5,4.0,55.0,86.0,97.0,26.0,7.0,21.0,20.0,34.0,23.0,17.0,51.0,19.0,97.0,4.0,1436.0,710.0,31.0,19.0,817.0,109.0,19.0,14.0,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.05357142857142857,0.05357142857142857,0.08928571428571429,0.14285714285714285,1.9642857142857142,3.0714285714285716,3.4642857142857144,0.9285714285714286,0.25,0.75,0.7142857142857143,1.2142857142857142,0.8214285714285714,0.6071428571428571,1.8214285714285714,0.6785714285714286,3.4642857142857144,51.285714285714285,25.357142857142858,1.1071428571428572,0.6785714285714286,29.178571428571427,3.892857142857143
505674,Sergio Camello,Sergio Camello,23.0,2001,es ESP,FW,FW,Rayo Vallecano,Liga,right,182.0,3000000,10000000,,exact_name_birth_year,100,23.0,14.0,1134.0,12.6,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,4.1,4.1,2.0,6.1,20.0,27.0,68.0,32.0,9.0,19.0,7.0,9.0,3.0,4.0,13.0,12.0,16.0,0.0,398.0,222.0,38.0,23.0,308.0,32.0,11.0,2.0,0.2380952380952381,0.15873015873015872,0.39682539682539686,0.2380952380952381,0.32539682539682535,0.32539682539682535,0.15873015873015872,0.48412698412698413,1.5873015873015874,2.142857142857143,5.396825396825397,2.5396825396825395,0.7142857142857143,1.507936507936508,0.5555555555555556,0.7142857142857143,0.2380952380952381,0.31746031746031744,1.0317460317460319,0.9523809523809524,1.2698412698412698,31.58730158730159,17.61904761904762,3.015873015873016,1.8253968253968254,24.444444444444446,2.5396825396825395
545647,Sergio Carreira,Sergio Carreira,23.0,2000,es ESP,"MF,DF",MF,Celta Vigo,Liga,right,170.0,1500000,1500000,,exact_name_birth_year,100,23.0,19.0,1656.0,18.4,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,3.1,3.7,39.0,53.0,140.0,13.0,3.0,16.0,24.0,28.0,16.0,17.0,45.0,30.0,37.0,0.0,1057.0,571.0,16.0,14.0,672.0,66.0,3.0,12.0,0.0,0.2173913043478261,0.2173913043478261,0.0,0.03260869565217391,0.03260869565217391,0.16847826086956524,0.20108695652173916,2.1195652173913047,2.880434782608696,7.608695652173914,0.7065217391304348,0.16304347826086957,0.8695652173913044,1.3043478260869565,1.5217391304347827,0.8695652173913044,0.923913043478261,2.4456521739130435,1.6304347826086958,2.0108695652173916,57.44565217391305,31.032608695652176,0.8695652173913044,0.7608695652173914,36.52173913043479,3.586956521739131
366930,Sergio Gómez,Sergio Gómez,23.0,2000,es ESP,"MF,DF",MF,Real Sociedad,Liga,left,171.0,20000000,20000000,2025-06-09,exact_name_birth_year,100,37.0,31.0,2738.0,30.4,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,8.9,10.8,43.0,93.0,154.0,18.0,10.0,56.0,23.0,71.0,39.0,19.0,90.0,47.0,30.0,2.0,1724.0,843.0,45.0,16.0,1025.0,146.0,20.0,26.0,0.06578947368421052,0.16447368421052633,0.23026315789473686,0.06578947368421052,0.0625,0.0625,0.2927631578947369,0.3552631578947369,1.4144736842105263,3.05921052631579,5.065789473684211,0.5921052631578948,0.32894736842105265,1.842105263157895,0.7565789473684211,2.335526315789474,1.2828947368421053,0.625,2.960526315789474,1.5460526315789473,0.986842105263158,56.71052631578948,27.73026315789474,1.480263157894737,0.5263157894736842,33.7171052631579,4.802631578947369
270541,Serhou Guirassy,Serhou Guirassy,28.0,1996,gn GUI,FW,FW,Dortmund,Bundesliga,right,187.0,45000000,45000000,2025-06-05,exact_name_birth_year,100,30.0,29.0,2598.0,28.9,21.0,4.0,25.0,18.0,3.0,4.0,4.0,0.0,22.7,19.6,3.9,23.5,25.0,43.0,128.0,86.0,33.0,25.0,14.0,7.0,6.0,4.0,11.0,12.0,38.0,0.0,965.0,528.0,76.0,30.0,747.0,45.0,109.0,3.0,0.726643598615917,0.1384083044982699,0.8650519031141869,0.6228373702422145,0.7854671280276817,0.6782006920415226,0.13494809688581316,0.8131487889273357,0.8650519031141869,1.4878892733564015,4.429065743944637,2.975778546712803,1.1418685121107266,0.8650519031141869,0.4844290657439447,0.24221453287197234,0.20761245674740486,0.1384083044982699,0.3806228373702422,0.4152249134948097,1.3148788927335642,33.391003460207614,18.269896193771626,2.6297577854671284,1.0380622837370244,25.847750865051903,1.5570934256055364
916920,Shavy Babicka,Shavy Babicka,24.0,2000,ga GAB,"MF,FW",MF,Toulouse,Ligue 1,right,179.0,2500000,3500000,2025-06-03,exact_name_birth_year,100,30.0,11.0,1186.0,13.2,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,3.9,3.9,1.6,5.5,36.0,21.0,122.0,20.0,9.0,13.0,13.0,21.0,12.0,3.0,24.0,12.0,4.0,3.0,428.0,273.0,28.0,18.0,300.0,54.0,7.0,11.0,0.30303030303030304,0.15151515151515152,0.4545454545454546,0.30303030303030304,0.29545454545454547,0.29545454545454547,0.12121212121212123,0.4166666666666667,2.7272727272727275,1.590909090909091,9.242424242424242,1.5151515151515151,0.6818181818181819,0.9848484848484849,0.9848484848484849,1.590909090909091,0.9090909090909092,0.2272727272727273,1.8181818181818183,0.9090909090909092,0.30303030303030304,32.42424242424243,20.681818181818183,2.121212121212121,1.3636363636363638,22.72727272727273,4.090909090909091
188888,Sheraldo Becker,Sheraldo Becker,29.0,1995,sr SUR,"FW,MF",FW,Real Sociedad,Liga,right,180.0,10000000,17000000,,exact_name_birth_year,100,22.0,11.0,995.0,11.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,51.0,23.0,110.0,22.0,13.0,8.0,17.0,3.0,2.0,1.0,4.0,14.0,10.0,0.0,384.0,242.0,17.0,4.0,300.0,30.0,7.0,2.0,0.1801801801801802,0.0900900900900901,0.2702702702702703,0.1801801801801802,0.1801801801801802,0.1801801801801802,0.1801801801801802,0.3603603603603604,4.594594594594595,2.0720720720720722,9.90990990990991,1.981981981981982,1.1711711711711712,0.7207207207207208,1.5315315315315317,0.2702702702702703,0.1801801801801802,0.0900900900900901,0.3603603603603604,1.2612612612612613,0.9009009009009009,34.5945945945946,21.8018018018018,1.5315315315315317,0.3603603603603604,27.027027027027028,2.7027027027027026
550580,Shuto Machino,Shuto Machino,24.0,1999,jp JPN,"FW,MF",FW,Holstein Kiel,Bundesliga,right,185.0,5000000,7000000,2025-06-05,exact_name_birth_year,100,32.0,23.0,1953.0,21.7,11.0,2.0,13.0,9.0,2.0,2.0,2.0,0.0,6.5,4.9,3.0,7.9,30.0,59.0,108.0,49.0,21.0,27.0,20.0,8.0,5.0,7.0,15.0,27.0,28.0,1.0,899.0,449.0,44.0,20.0,581.0,50.0,27.0,10.0,0.5069124423963134,0.09216589861751152,0.599078341013825,0.4147465437788019,0.2995391705069125,0.22580645161290325,0.1382488479262673,0.36405529953917054,1.3824884792626728,2.71889400921659,4.976958525345622,2.2580645161290325,0.967741935483871,1.2442396313364055,0.9216589861751152,0.3686635944700461,0.2304147465437788,0.3225806451612903,0.6912442396313364,1.2442396313364055,1.2903225806451613,41.42857142857143,20.691244239631338,2.0276497695852536,0.9216589861751152,26.774193548387096,2.3041474654377883
400131,Siebe Van der Heyden,Siebe Van Der Heyden,26.0,1998,be BEL,"DF,MF",DF,Mallorca / St. Pauli,Liga / Bundesliga,left,185.0,2500000,4000000,2025-06-05,exact_name_birth_year,100,15.0,12.0,969.0,10.799999999999999,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.7,1.7,0.1,1.9000000000000001,11.0,33.0,27.0,4.0,2.0,3.0,7.0,18.0,11.0,19.0,37.0,12.0,46.0,2.0,685.0,322.0,3.0,6.0,427.0,37.0,33.0,10.0,0.0925925925925926,0.0,0.0925925925925926,0.0925925925925926,0.1574074074074074,0.1574074074074074,0.00925925925925926,0.17592592592592596,1.0185185185185186,3.055555555555556,2.5000000000000004,0.3703703703703704,0.1851851851851852,0.2777777777777778,0.6481481481481483,1.6666666666666667,1.0185185185185186,1.7592592592592595,3.4259259259259265,1.1111111111111112,4.2592592592592595,63.42592592592593,29.814814814814817,0.2777777777777778,0.5555555555555556,39.53703703703704,3.4259259259259265
168989,Silvan Widmer,Silvan Widmer,31.0,1993,ch SUI,DF,DF,Mainz 05,Bundesliga,right,183.0,1200000,9000000,2025-06-05,exact_name_birth_year,100,27.0,3.0,504.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.4,0.7,3.0,23.0,36.0,3.0,1.0,2.0,6.0,11.0,5.0,5.0,16.0,4.0,27.0,0.0,363.0,146.0,8.0,3.0,190.0,16.0,12.0,4.0,0.0,0.17857142857142858,0.17857142857142858,0.0,0.053571428571428575,0.053571428571428575,0.07142857142857144,0.125,0.5357142857142857,4.107142857142858,6.428571428571429,0.5357142857142857,0.17857142857142858,0.35714285714285715,1.0714285714285714,1.9642857142857144,0.8928571428571429,0.8928571428571429,2.857142857142857,0.7142857142857143,4.821428571428572,64.82142857142857,26.071428571428573,1.4285714285714286,0.5357142857142857,33.92857142857143,2.857142857142857
658536,Simon Adingra,Simon Adingra,22.0,2002,ci CIV,"FW,MF",FW,Brighton,Premier League,right,175.0,28000000,30000000,2025-05-30,exact_name_birth_year,100,29.0,12.0,1097.0,12.2,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,4.9,50.0,18.0,136.0,33.0,8.0,16.0,17.0,23.0,14.0,8.0,31.0,12.0,6.0,2.0,548.0,366.0,39.0,12.0,388.0,47.0,7.0,16.0,0.1639344262295082,0.1639344262295082,0.3278688524590164,0.1639344262295082,0.20491803278688525,0.20491803278688525,0.20491803278688525,0.40163934426229514,4.0983606557377055,1.4754098360655739,11.147540983606557,2.7049180327868854,0.6557377049180328,1.3114754098360657,1.3934426229508197,1.8852459016393444,1.1475409836065575,0.6557377049180328,2.540983606557377,0.9836065573770493,0.49180327868852464,44.91803278688525,30.0,3.19672131147541,0.9836065573770493,31.803278688524593,3.8524590163934427
